system_id,system_public_name,site_location,timezone_or_utc_offset,latitude,longitude,elevation_m,dc_capacity_kW,kg_climate,pvcz_composite,pvcz_t_rack,pvcz_t_roof,pvcz_humidity,pvcz_wind,tracking,type,azimuth,tilt,first_timestamp,last_timestamp,years,number_records,dataset_size_mb,available_sensor_channels,qa_status,qa_issue,,,,,
11133,Pvoutput.org 957837,ZIP: 95655,America/Los_Angeles,38.558073,-121.28737,27.45980263,3.84,Csa,34,4,7,3,1,fixed,unknown,225,1,1/13/2019 7:20,2/17/2025 19:45,6.1013,220050,5.04,2,fail,less than 1.0 years data,,,,,
11134,Pvoutput.org SunnySideUpBurnsvilleMN,ZIP: 55337,America/Chicago,44.770297,-93.27302,293.3036499,10.665,Dfa,33,3,5,3,3,fixed,unknown,180,17,1/14/2019 13:55,2/17/2025 22:00,6.0986,725252,16.6,2,pass,,,,,,
11135,Pvoutput.org Sweet Tree Passive House,ZIP: 55345,America/Chicago,44.915413,-93.48443,289.8036194,9.66,Dfa,33,3,5,3,3,fixed,unknown,180,41,1/13/2019 7:50,2/17/2025 22:00,6.1013,789790,18.08,2,pass,,,,,,
11136,Pvoutput.org Yellow Star,ZIP: 20148,America/New_York,39.020637,-77.52276,116.0064697,10.075,Cfa,34,4,7,3,3,fixed,unknown,135,25,1/14/2019 11:55,2/17/2025 19:45,6.0986,635570,14.55,2,pass,,,,,,
11137,Pvoutput.org Tosche Station,ZIP: 55016,America/Chicago,44.830966,-92.93739,277.7342224,9.72,Dfa,33,3,5,3,3,fixed,unknown,90,1,2/26/2020 14:50,2/17/2025 17:35,4.9808,489588,11.21,2,fail,less than 1.0 years data,,,,,
11138,Pvoutput.org Maryland BJMSAM,ZIP: 21771,America/New_York,39.349642,-77.221369,191.4464264,9.69,Cfa,34,4,6,3,3,fixed,unknown,180,23,1/20/2019 8:05,2/17/2025 20:00,6.0821,605248,13.85,2,pass,,,,,,
11141,Pvoutput.org SavingThePlankton,ZIP: 06355,America/New_York,41.360798,-71.97281,20.6101284,10.385,Cfb,33,3,6,3,3,fixed,unknown,225,42,1/30/2019 7:05,2/17/2025 19:30,6.0547,567942,13,2,pass,,,,,,
11145,Pvoutput.org BZSolar,ZIP: 91343,America/Los_Angeles,34.239503,-118.48224,258.4234009,6.6,Csb,34,4,7,3,1,fixed,unknown,180,23,3/22/2019 6:50,2/18/2025 13:45,5.9178,688490,15.76,2,pass,,,,,,
11146,Pvoutput.org Gainesville Home,ZIP: 32607,America/New_York,29.646189,-82.39658,35.88062668,8,Cfa,45,5,8,4,4,fixed,unknown,180,18,2/10/2019 7:05,2/18/2025 16:30,6.0273,206632,4.73,2,fail,less than 1.0 years data,,,,,
11147,Pvoutput.org Roof+Ground w/ Powerwall,ZIP: 05461,America/New_York,44.332217,-73.09254,170.2866821,5.28,Dfb,33,3,5,3,3,fixed,unknown,180,30,2/10/2019 6:55,2/18/2025 16:45,6.0273,746082,17.08,2,pass,,,,,,
11149,Pvoutput.org Kulman,ZIP: 08215,America/New_York,39.548049,-74.62171,25.30996132,18.56,Cfa,33,3,6,3,3,fixed,unknown,180,5,2/11/2019 14:20,2/18/2025 13:15,6.0246,616464,14.11,2,pass,,,,,,
11150,Pvoutput.org Black Brook,ZIP: 03045,America/New_York,43.043429,-71.533071,119.7502213,11.2,Dfb,33,3,6,3,3,fixed,unknown,135,25,1/30/2019 10:15,2/15/2025 18:45,6.0493,623684,14.27,2,pass,,,,,,
11153,Pvoutput.org New Windsor NY,ZIP: 12553,America/New_York,41.46359,-74.05975,103.9730606,6.12,Dfa,33,3,6,3,3,fixed,unknown,180,26,4/4/2019 7:10,2/18/2025 18:05,5.8821,662740,15.17,2,pass,,,,,,
11154,Pvoutput.org Kenwood Solar,ZIP: 85215,America/Phoenix,33.479868,-111.6935,456.3597717,7.2,Bwh,25,5,8,2,2,fixed,unknown,180,18,3/11/2019 6:35,2/17/2025 18:15,5.9452,519006,11.88,2,pass,Filtered time series less than 1.0 years data,,,,,
11155,Pvoutput.org Area 0,ZIP: 91745,America/Los_Angeles,34.000578,-117.96943,118.1801987,9.1,Csb,33,3,6,3,1,fixed,unknown,45,27,3/1/2019 15:45,2/18/2025 15:15,5.9753,203186,4.65,2,pass,,,,,,
11156,Pvoutput.org Chan Home,ZIP: 95973,America/Los_Angeles,39.793465,-121.87946,62.21439743,5.4,Csa,34,4,7,3,1,fixed,unknown,315,1,3/5/2019 13:35,2/17/2025 17:55,5.9616,608200,13.92,2,pass,,,,,,
11157,Pvoutput.org Down in the Valley,ZIP: 22980,America/New_York,38.076547,-78.89839,399.9586182,10.15,Cfa,34,4,6,3,3,fixed,unknown,225,13,3/7/2019 10:20,2/18/2025 18:10,5.9589,284426,6.51,2,pass,Filtered time series less than 1.0 years data,,,,,
11158,Pvoutput.org Martinsolardomination,ZIP: 42355,America/Chicago,37.86975,-86.99535,115.7199554,29.82,Cfa,34,4,7,3,2,fixed,unknown,180,1,3/8/2019 6:50,2/17/2025 17:20,5.9534,600166,13.74,2,pass,,,,,,
11159,Pvoutput.org tl517 array,ZIP: 41010,America/New_York,38.484843,-84.61017,289.4132996,7.92,Cfa,34,4,7,3,2,fixed,unknown,180,30,3/1/2019 8:25,2/18/2025 17:50,5.9753,565002,12.93,2,pass,,,,,,
11162,Pvoutput.org Canyon Lake - Solar Edge,ZIP: 91791,America/Los_Angeles,34.063645,-117.89743,148.1028137,13.2,Csb,33,3,6,3,1,fixed,unknown,225,1,3/12/2019 9:05,2/19/2025 12:00,5.9479,587232,13.44,2,pass,,,,,,
11163,Pvoutput.org 95742-5.58kWp-180South-18pitch,ZIP: 95742,America/Los_Angeles,38.607756,-121.18367,76.65464783,5.58,Csa,34,4,7,3,1,fixed,unknown,180,18,3/14/2019 7:10,2/19/2025 12:30,5.9424,622604,14.25,2,pass,,,,,,
11165,Pvoutput.org SkyNRG08,ZIP: 20147,America/New_York,39.041978,-77.49064,89.22542572,10.85,Cfa,34,4,7,3,3,fixed,unknown,0,36,3/17/2019 16:45,2/19/2025 17:00,5.9342,537946,12.31,2,pass,,,,,,
11166,Pvoutput.org SkyNRG09,ZIP: 22150,America/New_York,38.778243,-77.18562,80.17028809,9.315,Cfa,34,4,7,3,3,fixed,unknown,180,23,3/17/2019 17:20,2/19/2025 17:05,5.9342,622060,14.24,2,pass,,,,,,
11169,Pvoutput.org Maplelawn Home,ZIP: 20759,America/New_York,39.147257,-76.93799,113.8598709,10.44,Cfa,34,4,6,3,3,fixed,unknown,225,30,3/23/2019 7:10,2/17/2025 22:00,5.9123,784786,17.96,2,fail,less than 1.0 years data,,,,,
11170,Pvoutput.org Schmitt21239,ZIP: 21239,America/New_York,39.36225,-76.58812,114.0934677,1.935,Cfa,34,4,7,3,3,fixed,unknown,180,1,3/25/2019 16:50,2/17/2025 17:45,5.9068,503618,11.53,2,pass,,,,,,
11171,Pvoutput.org Tesla Home,ZIP: 75035,America/Chicago,33.130086,-96.78177,227.2345123,9.425,Cfa,35,5,7,3,2,fixed,unknown,180,1,6/4/2019 6:05,2/19/2025 16:00,5.7178,431928,9.89,2,pass,Filtered time series less than 1.0 years data,,,,,
11172,Pvoutput.org Uh Home,ZIP: 84106,America/Denver,40.36046,-111.987317,1497.606934,4.8,Dfa,24,4,7,2,2,fixed,unknown,135,24,4/1/2019 7:05,2/19/2025 15:15,5.8931,617740,14.14,2,pass,,,,,,
11173,Pvoutput.org Lobelia,ZIP: 91354,America/Los_Angeles,34.445313,-118.55252,356.4379578,8.25,Csb,34,4,7,3,1,fixed,unknown,135,18,3/31/2019 6:35,2/19/2025 14:30,5.8958,201990,4.62,2,fail,less than 1.0 years data,,,,,
11174,Pvoutput.org 4.96 kWh Enphase IQ7 16x310W,ZIP: 68516,America/Chicago,40.749224,-96.64566,381.9703369,4.96,Dfa,34,4,7,3,3,fixed,unknown,180,32,6/19/2019 5:55,2/17/2025 22:00,5.6712,711532,16.29,2,pass,,,,,,
11175,Pvoutput.org SkyNRG10,ZIP: 22003,America/New_York,38.830345,-77.21387,80.80722046,7.8,Cfa,34,4,7,3,3,fixed,unknown,180,40,3/30/2019 13:50,7/26/2024 20:30,5.3287,543414,12.44,2,pass,,,,,,
11177,Pvoutput.org ARI900Fronius,ZIP: 22203,America/New_York,38.874979,-77.11455,81.4278183,6.468,Cfa,34,4,7,3,3,fixed,unknown,180,10,4/5/2019 16:30,2/19/2025 18:55,5.8821,763472,17.47,2,pass,,,,,,
11178,Pvoutput.org Arcadia_CA_USA,ZIP: 91007,America/Los_Angeles,34.103187,-118.042869,107.5076218,7.26,Csb,33,3,6,3,1,fixed,unknown,180,26,4/12/2019 6:30,2/20/2025 11:15,5.8657,185018,4.23,2,pass,,,,,,
11179,Pvoutput.org Cholar,ZIP: 27713,America/New_York,35.922518,-78.897097,94.66529846,7.14,Cfa,34,4,7,3,3,fixed,unknown,180,26,4/10/2019 18:05,2/17/2025 22:00,5.863,773448,17.7,2,fail,less than 1.0 years data,,,,,
11181,Pvoutput.org Solar Maximus,ZIP: 81005,America/Denver,38.235865,-104.66972,1493.942383,8.05,Bsk,23,3,7,2,3,fixed,unknown,135,20,4/13/2019 7:20,2/20/2025 12:45,5.863,593734,13.59,2,pass,,,,,,
11182,Pvoutput.org GigaGuy,ZIP: 27571,America/New_York,35.921662,-78.45805,132.3275299,12.16,Cfa,34,4,7,3,3,fixed,unknown,180,1,4/28/2019 6:35,2/20/2025 14:30,5.8219,783516,17.93,2,pass,,,,,,
11183,Pvoutput.org Ohm Home,ZIP: 78418,America/Chicago,27.58856,-97.235047,2.296276331,10.675,Cfa,45,5,8,4,3,fixed,unknown,180,0,4/15/2019 17:35,2/17/2025 18:20,5.8493,604720,13.84,2,pass,,,,,,
11186,Pvoutput.org Lake Home,ZIP: 94561,America/Los_Angeles,37.986295,-121.628992,-2.27822876,13.975,Csb,34,4,7,3,1,fixed,unknown,135,22.8,5/2/2019 8:20,2/20/2025 12:10,5.8109,629598,14.41,2,pass,,,,,,
11187,Pvoutput.org Vissing,ZIP: 83402,America/Boise,43.497685,-112.07391,1440.546631,17.75,Bsk,23,3,6,2,2,fixed,unknown,180,2,4/21/2019 6:35,2/20/2025 13:00,5.841,628560,14.39,2,pass,,,,,,
11188,Pvoutput.org Ulexian 1,ZIP: 78504,America/Chicago,26.246151,-98.229157,35.92782974,9.81,Bsh,45,5,8,4,0,fixed,unknown,180,21,11/26/2019 7:25,2/20/2025 15:10,5.241,648244,14.84,2,pass,Filtered time series less than 1.0 years data,,,,,
11189,Pvoutput.org Catalina Foothills DIY,ZIP: 85750,America/Phoenix,32.292078,-110.84384,885.7758179,10.15,Bsh,35,5,8,3,0,fixed,unknown,180,23,4/25/2019 4:00,2/20/2025 14:15,5.8301,917432,21,2,pass,,,,,,
11190,Pvoutput.org Eaton Realty Power System,ZIP: 33547,America/New_York,27.788498,-82.1508,34.37654114,39,Cfa,45,5,8,4,4,fixed,unknown,180,27,4/25/2019 6:35,2/20/2025 16:15,5.8301,623960,14.28,2,pass,,,,,,
11191,Pvoutput.org LG Solar Roof,ZIP: 11422,America/New_York,40.695865,-73.809298,13.62664223,5.61,Cfa,33,3,6,3,3,fixed,unknown,135,23,4/27/2019 6:05,2/20/2025 16:30,5.8246,608760,13.93,2,pass,,,,,,
11193,Pvoutput.org Roses Solar,ZIP: 20169,America/New_York,38.860551,-77.64947,130.3555603,5.85,Cfa,34,4,7,3,3,fixed,unknown,225,18,5/18/2019 5:50,2/20/2025 16:45,5.7671,621054,14.21,2,pass,,,,,,
11194,Pvoutput.org Black-Pearl,ZIP: 07649,America/New_York,40.953126,-74.03379,23.11308861,5.6,Cfa,34,4,6,3,3,fixed,unknown,225,27,5/1/2019 9:40,2/20/2025 17:00,5.8136,762816,17.46,2,pass,,,,,,
11195,Pvoutput.org VN Quail,ZIP: 85308,America/Phoenix,33.657722,-112.17825,389.8482971,15.925,Bsh,26,6,9,2,2,fixed,unknown,270,33,5/3/2019 5:35,2/20/2025 14:45,5.8082,635324,14.54,2,pass,,,,,,
11197,Pvoutput.org Backyard Solar,ZIP: 61006,America/Chicago,41.867846,-89.219652,255.6368713,14.28,Dfa,33,3,6,3,3,fixed,unknown,180,30,5/7/2019 6:05,2/20/2025 16:45,5.7972,644272,14.75,2,pass,,,,,,
11198,Pvoutput.org LV116,ZIP: 94551,America/Los_Angeles,37.690778,-121.772753,144.382309,9.24,Csb,33,3,6,3,1,fixed,unknown,180,15,6/19/2019 5:50,2/20/2025 15:00,5.6794,698510,15.99,2,fail,less than 1.0 years data,,,,,
11199,Pvoutput.org TibbleSolar,ZIP: 19606,America/New_York,40.327741,-75.87002,99.88440704,16.25,Cfa,34,4,6,3,3,fixed,unknown,135,1,5/10/2019 15:20,2/20/2025 17:45,5.789,603442,13.81,2,pass,,,,,,
11200,Pvoutput.org SkyNRG12,ZIP: 20171,America/New_York,38.931479,-77.40085,114.9908066,4.9,Cfa,34,4,7,3,3,fixed,unknown,180,27,5/11/2019 16:05,2/20/2025 18:00,5.7863,579976,13.27,2,pass,,,,,,
11201,Pvoutput.org ViaSerra_home,ZIP: 92057,America/Los_Angeles,33.240926,-117.29851,23.89941788,4.95,Csa,34,4,7,3,0,fixed,unknown,180,12,5/15/2019 11:40,2/20/2025 15:15,5.7753,509646,11.66,2,pass,Filtered time series less than 1.0 years data,,,,,
11203,Pvoutput.org Lake Home PG&E Net,ZIP: 94561,America/Los_Angeles,37.98629,-121.628993,-2.28247571,13.975,Csb,34,4,7,3,1,fixed,unknown,135,22.8,6/6/2019 6:20,2/20/2025 15:35,5.715,542592,12.42,2,pass,,,,,,
11205,Pvoutput.org delphij,ZIP: 95148,America/Los_Angeles,37.330496,-121.79141,51.18069839,3.15,Csb,25,5,7,2,1,fixed,unknown,270,18,12/9/2019 7:20,2/20/2025 15:35,5.2054,598274,13.69,2,fail,less than 1.0 years data,,,,,
11206,Pvoutput.org TFK Solar 12kw Array,ZIP: 33155,America/New_York,25.739011,-80.30685,1.974113464,11.59,Am,45,5,7,4,4,fixed,unknown,0,12,5/22/2019 6:40,2/17/2025 18:20,5.7479,662118,15.15,2,fail,less than 1.0 years data,,,,,
11207,Pvoutput.org RI,ZIP: 95330,America/Los_Angeles,37.816876,-121.28541,4.032899857,4.56,Csa,33,3,6,3,1,fixed,unknown,180,1,5/23/2019 11:20,2/17/2025 17:30,5.7452,612556,14.02,2,pass,,,,,,
11208,Pvoutput.org HomeSweetHome274,ZIP: 01827,America/New_York,42.64857,-71.503392,72.65623474,12.6,Dfb,33,3,6,3,3,fixed,unknown,180,1,5/25/2019 11:05,2/18/2025 7:35,5.7424,907202,20.76,2,pass,,,,,,
11209,Pvoutput.org appelquist power plant,ZIP: 61031,America/Chicago,41.84036,-89.31176,238.0054016,12.76,Dfa,33,3,6,3,3,fixed,unknown,180,44,11/16/2019 16:35,2/17/2025 20:40,5.2602,573420,13.12,2,pass,,,,,,
11210,Pvoutput.org NP2859Solar,ZIP: 34744,America/New_York,28.308979,-81.37594,26.50663757,15.3,Cfa,45,5,8,4,4,fixed,unknown,135,1,7/19/2019 17:35,2/7/2025 9:35,5.5616,592562,13.56,2,pass,,,,,,
11211,Pvoutput.org MResidence,ZIP: 92104,America/Los_Angeles,32.742892,-117.12774,103.8360977,5.04,Bsk,34,4,6,3,0,fixed,unknown,0,1,5/29/2019 5:35,2/14/2025 13:30,5.7205,436026,9.98,2,pass,,,,,,
11212,Pvoutput.org Jeff72IL7.6kWSEDG9.8kWPanels,ZIP: 60564,America/Chicago,41.707118,-88.19634,207.4477081,9.855,Dfa,33,3,6,3,3,fixed,unknown,180,25,5/30/2019 6:05,2/17/2025 22:00,5.726,742692,17,2,pass,,,,,,
11213,Pvoutput.org Renier Ct,ZIP: 07748,America/New_York,40.410213,-74.11718,14.82318687,10.065,Cfa,33,3,6,3,3,fixed,unknown,180,1,5/31/2019 5:35,2/17/2025 19:30,5.7232,579522,13.26,2,pass,,,,,,
11216,Pvoutput.org OberlanderGeorgetown Sc,ZIP: 29510,America/New_York,33.45053,-79.59233,10.18576145,3.6,Cfa,45,5,7,4,3,fixed,unknown,180,30,6/7/2019 6:45,2/17/2025 18:10,5.7041,590726,13.52,2,pass,,,,,,
11217,Pvoutput.org OakleyHome,ZIP: 60618,America/Chicago,41.945681,-87.7048,180.14151,6.27,Dfa,33,3,6,3,3,fixed,unknown,180,35,6/3/2019 7:50,2/20/2025 17:30,5.7232,592692,13.57,2,pass,,,,,,
11218,Pvoutput.org NOriole,ZIP: 60631,America/Chicago,41.99623,-87.81091,198.4339905,7.29,Dfa,33,3,6,3,3,fixed,unknown,180,27,6/4/2019 5:20,2/20/2025 17:30,5.7205,564160,12.91,2,pass,,,,,,
11219,Pvoutput.org Herald Home,ZIP: 95638,America/Los_Angeles,38.317665,-121.16166,45.02632904,12.09,Csa,34,4,7,3,1,fixed,unknown,135,1,6/6/2019 5:35,2/20/2025 17:00,5.715,588240,13.46,2,fail,less than 1.0 years data,,,,,
11220,Pvoutput.org Ulexian 2,ZIP: 78504,America/Chicago,26.246103,-98.228889,35.97434998,8.829,Bsh,45,5,8,4,0,fixed,unknown,180,21,11/27/2019 8:05,2/20/2025 19:40,5.2383,648220,14.84,2,pass,Filtered time series less than 1.0 years data,,,,,
11221,Pvoutput.org Serenity on the river,ZIP: 56273,America/Chicago,45.327429,-94.99921,377.272583,13.65,Dfb,33,3,5,3,3,fixed,unknown,180,19,6/13/2019 5:35,2/19/2025 17:00,5.6931,527634,12.08,2,pass,,,,,,
11222,Pvoutput.org Midway,ZIP: 85307,America/Phoenix,33.529314,-112.30607,318.4114075,11.4,Bsh,26,6,8,2,2,fixed,unknown,270,20,6/16/2019 5:20,2/20/2025 18:30,5.6876,547614,12.53,2,pass,,,,,,
11224,Pvoutput.org WLD,ZIP: 77406,America/Chicago,29.66102,-95.736288,28.14449883,10.08,Cfa,45,5,7,4,4,fixed,unknown,225,30,6/19/2019 5:25,2/17/2025 22:00,5.6712,740760,16.95,2,fail,less than 1.0 years data,,,,,
11225,Pvoutput.org TrinitySolar14490,ZIP: 02466,America/New_York,42.3697,-71.30259,66.84721375,14.49,Dfa,33,3,6,3,3,fixed,unknown,135,30,7/4/2019 5:20,2/17/2025 22:00,5.6301,762636,17.46,2,pass,,,,,,
11226,Pvoutput.org Martin Manor,ZIP: 23324,America/New_York,36.805717,-76.27126,5.667555809,9.45,Cfa,34,4,7,3,4,fixed,unknown,180,26,12/9/2019 7:05,2/19/2025 17:45,5.2027,586936,13.43,2,pass,,,,,,
11227,Pvoutput.org Steinkebunch,ZIP: 99645,America/Anchorage,61.600984,-149.168372,99.42540741,5.85,Dfc,11,1,3,1,0,fixed,unknown,180,90,6/21/2019 21:35,2/20/2025 18:20,5.6739,849336,19.44,2,pass,,,,,,
11229,Pvoutput.org Prescott AZ - LG Neon2 + SMA,ZIP: 86305,America/Phoenix,34.558425,-112.527871,1811.194214,9.38,Bsk,25,5,8,2,2,fixed,unknown,180,15,6/26/2019 9:00,2/20/2025 18:25,5.6602,590642,13.52,2,pass,,,,,,
11230,Pvoutput.org SkyNRG13,ZIP: 20176,America/New_York,39.138978,-77.54519,79.80809021,7.75,Cfa,34,4,7,3,3,fixed,unknown,180,34,6/29/2019 18:25,2/21/2025 18:10,5.6547,586466,13.42,2,pass,,,,,,
11231,Pvoutput.org NickMV,ZIP: 93616,America/Los_Angeles,36.657266,-119.59309,104.5892487,9.24,Bsk,34,4,7,3,1,fixed,unknown,225,1,6/29/2019 5:35,2/21/2025 16:30,5.6547,592008,13.55,2,pass,,,,,,
11233,Pvoutput.org Igor Home,ZIP: 07922,America/New_York,40.675112,-74.43459,81.72089386,14.26,Cfa,34,4,6,3,3,fixed,unknown,225,25,12/15/2019 7:20,2/21/2025 19:30,5.1917,698946,16,2,fail,less than 1.0 years data,,,,,
11234,Pvoutput.org 2018-015-SCHIOPPA,ZIP: 33322,America/New_York,26.150863,-80.27284,2.259013653,11.05,Am,45,5,7,4,4,fixed,unknown,180,1,7/2/2019 6:35,2/21/2025 18:30,5.6465,602844,13.8,2,pass,Filtered time series less than 1.0 years data,,,,,
11236,Pvoutput.org Beemer’s Battery,ZIP: 92104,America/Los_Angeles,32.727008,-117.115101,54.31557465,7.035,Bsk,34,4,6,3,0,fixed,unknown,270,9,6/28/2019 16:45,2/21/2025 16:45,5.6575,596404,13.65,2,pass,,,,,,
11239,Pvoutput.org 10-365,ZIP: 94960,America/Los_Angeles,37.981623,-122.56884,27.59848976,3.65,Csb,34,4,7,3,1,fixed,unknown,225,9.4,7/8/2019 7:50,2/21/2025 18:00,5.6301,598154,13.69,2,fail,less than 1.0 years data,,,,,
11242,Pvoutput.org Davie,ZIP: 33330,America/New_York,26.05479,-80.31581,1.810930729,11.7,Am,45,5,7,4,4,fixed,unknown,180,1,7/14/2019 6:35,2/21/2025 20:15,5.6136,562340,12.87,2,pass,,,,,,
11243,Pvoutput.org Bonifant,ZIP: 20905,America/New_York,39.104509,-76.99374,157.3240662,13.5,Cfa,34,4,7,3,3,fixed,unknown,180,1,7/16/2019 8:15,2/21/2025 22:00,5.6082,730708,16.72,2,pass,,,,,,
11248,Pvoutput.org 8 panels west and 4 south,ZIP: 95125,America/Los_Angeles,37.29222,-121.881711,43.47161865,3.78,Csb,25,5,7,2,1,fixed,unknown,270,22,7/24/2019 10:05,1/10/2025 19:00,5.4712,575640,13.18,2,pass,,,,,,
11249,Pvoutput.org AC-Charlotte,ZIP: 05446,America/New_York,44.541902,-73.19659,63.72081375,30.24,Dfb,32,2,5,3,3,fixed,unknown,180,40,7/24/2019 12:55,2/22/2025 12:20,5.589,527324,12.07,2,pass,,,,,,
11250,Pvoutput.org MBVT-Lower House,ZIP: 05443,America/New_York,44.129002,-73.05258,184.0748138,10,Dfb,33,3,5,3,3,fixed,unknown,0,45,7/24/2019 5:35,2/22/2025 12:15,5.589,556546,12.74,2,pass,,,,,,
11252,Pvoutput.org MBFL-Shores,ZIP: 32951,America/New_York,28.01514,-80.53518,2.308630466,36.9,Cfa,45,5,8,4,4,fixed,unknown,180,20,7/28/2019 7:20,2/22/2025 13:10,5.578,755174,17.28,2,pass,,,,,,
11254,Pvoutput.org Floribunda,ZIP: 94010,America/Los_Angeles,37.574936,-122.36332,28.76870155,12.73,Csb,34,4,7,3,1,fixed,unknown,270,20,8/14/2019 7:30,2/22/2025 10:20,5.5315,587734,13.45,2,pass,,,,,,
11257,Pvoutput.org Matts pv System,ZIP: 07920,America/New_York,40.6789,-74.57039,78.6195755,14.625,Cfa,34,4,6,3,3,fixed,unknown,225,27,11/14/2019 6:35,2/22/2025 13:15,5.2794,592062,13.55,2,pass,,,,,,
11259,Pvoutput.org Elgin-3.15kWp,ZIP: 60123,America/Chicago,42.034776,-88.32393,247.5655212,3.15,Dfa,33,3,6,3,3,fixed,unknown,135,1,8/12/2019 12:00,2/22/2025 15:00,5.5369,181270,4.15,2,pass,,,,,,
11260,Pvoutput.org Sherwood North,ZIP: 60004,America/Chicago,42.108428,-87.97723,210.6073456,8.68,Dfa,33,3,6,3,3,fixed,unknown,90,1,8/12/2019 15:05,2/22/2025 15:45,5.5369,176200,4.03,2,fail,less than 1.0 years data,,,,,
11261,Pvoutput.org Jordgubbe array,ZIP: 08540,America/New_York,40.357439,-74.64922,45.25989532,7.92,Cfa,34,4,6,3,3,fixed,unknown,135,20,8/14/2019 12:20,2/22/2025 16:30,5.5315,595998,13.64,2,fail,less than 1.0 years data,,,,,
11263,Pvoutput.org GDS-WM,ZIP: 37215,America/Chicago,36.098408,-86.82522,0,9.92,Cfa,34,4,7,3,2,fixed,unknown,225,35,8/22/2019 6:20,2/22/2025 15:45,5.5095,184936,4.23,2,fail,less than 1.0 years data,,,,,
11264,Pvoutput.org Sanctuary’s Juice,ZIP: 93292,America/Los_Angeles,36.358928,-119.24027,0,9.38,Bsk,34,4,7,3,1,fixed,unknown,135,1,9/2/2019 6:20,2/22/2025 14:20,5.4794,572724,13.11,2,pass,Filtered time series less than 1.0 years data,,,,,
11265,Pvoutput.org El_Quito_1,ZIP: 95070,America/Los_Angeles,37.281402,-122.003481,0,4.095,Csb,25,5,7,2,1,fixed,unknown,180,19,8/27/2019 6:35,2/22/2025 16:45,5.4958,584790,13.38,2,pass,,,,,,
11266,Pvoutput.org Maryland 20882,ZIP: 20882,America/New_York,39.229652,-77.1594,0,38.19,Cfa,34,4,6,3,3,fixed,unknown,180,25,9/15/2019 6:35,2/22/2025 19:45,5.4438,541632,12.4,2,pass,Filtered time series less than 1.0 years data,,,,,
11267,Pvoutput.org PV-Vitebsk,ZIP: 91377,America/Los_Angeles,34.182875,-118.76893,0,5.695,Csb,34,4,7,3,1,fixed,unknown,225,1,8/30/2019 4:00,2/22/2025 17:15,5.4876,254112,5.82,2,pass,,,,,,
11270,Pvoutput.org Photons collection Morris,ZIP: 07849,America/New_York,40.963959,-74.61414,0,12.21,Cfa,33,3,6,3,3,fixed,unknown,135,30,9/7/2019 6:20,2/22/2025 20:30,5.4657,734964,16.82,2,pass,,,,,,
11276,Pvoutput.org The Meal,ZIP: 80504,America/Denver,40.154464,-104.94367,0,8.96,Bsk,12,2,5,1,3,fixed,unknown,180,28,9/12/2019 14:15,2/22/2025 20:00,5.452,197158,4.51,2,pass,,,,,,
11278,Pvoutput.org LaHacienda Solar,ZIP: 85746,America/Phoenix,32.126223,-111.04599,0,12.35,Bsh,36,6,9,3,0,fixed,unknown,225,1,9/22/2019 6:05,2/22/2025 20:15,5.4246,144964,3.32,2,fail,less than 1.0 years data,,,,,
11285,Pvoutput.org Monte Vista,ZIP: 80503,America/Denver,40.156035,-105.17365,1544.630371,10,Bsk,12,2,5,1,3,fixed,unknown,90,1,9/30/2019 7:10,2/22/2025 21:15,5.4027,666334,15.25,2,pass,,,,,,
11286,Pvoutput.org Rolling Acres,ZIP: 75248,America/Chicago,32.968123,-96.78863,193.2486572,12.09,Cfa,35,5,7,3,2,fixed,unknown,180,8,2/25/2020 6:50,2/22/2025 20:15,4.9972,450818,10.32,2,fail,less than 1.0 years data,,,,,
11287,Pvoutput.org PugPower,ZIP: 92028,America/Los_Angeles,33.340644,-117.222401,185.6599426,6.7,Csa,34,4,7,3,0,fixed,unknown,180,18,10/24/2019 7:10,2/22/2025 19:45,5.3369,567550,12.99,2,pass,,,,,,
11288,Pvoutput.org Golden Solar,ZIP: 80403,America/Denver,39.912421,-105.3744,2531.53833,11.4,Dfb,11,1,4,1,3,fixed,unknown,135,18,10/13/2019 10:55,2/22/2025 21:35,5.3671,577464,13.22,2,pass,,,,,,
11289,Pvoutput.org MattTeslaSolar,ZIP: 60062,America/Chicago,42.124576,-87.84303,202.4492035,8.19,Dfa,33,3,6,3,3,fixed,unknown,225,27,1/14/2020 4:00,2/22/2025 22:00,5.1123,542882,12.43,2,fail,less than 1.0 years data,,,,,
11290,Pvoutput.org Shadowcliff,ZIP: 94513,America/Los_Angeles,37.942615,-121.732799,35.00062561,8.45,Csb,34,4,7,3,1,fixed,unknown,180,30,10/10/2019 8:15,2/22/2025 22:00,5.3753,777068,17.79,2,pass,Filtered time series less than 1.0 years data,,,,,
11293,Pvoutput.org TurtleHaus,ZIP: 84075,America/Denver,41.086069,-112.06279,1303.181274,9.024,Dfb,24,4,7,2,2,fixed,unknown,180,20,10/17/2019 7:35,2/22/2025 20:00,5.3561,662148,15.16,2,pass,,,,,,
11295,Pvoutput.org Wild GAP,ZIP: 27501,America/New_York,35.494384,-78.71,85.95780182,22.2,Cfa,34,4,7,3,3,fixed,unknown,135,1,1/20/2020 7:05,2/22/2025 20:00,5.0958,526602,12.05,2,fail,less than 1.0 years data,,,,,
